date,localisation,carburant_vehicule,nombre_réservations,taux_occupation,is_holiday,is_rainy,météo_temp,météo_précipitations,is_family_event
2025-01-09,Tunis,diesel,25,0.75,0,1,14.2,0.0,1
2025-01-09,Sfax,électrique,25,0.53,0,0,14.8,0.0,1
2025-01-09,Sfax,hybride,14,0.51,0,0,15.1,0.0,1
2025-01-09,Sfax,essence,24,0.82,0,1,10.0,2.6,1
2025-01-09,Sfax,diesel,15,0.37,0,0,15.9,0.0,1
2025-01-09,Sousse,électrique,16,0.65,0,1,13.5,0.2,0
2025-01-09,Sousse,hybride,12,0.72,0,0,15.1,0.0,0
2025-01-09,Sousse,essence,13,0.64,0,0,16.3,0.0,0
2025-01-09,Sousse,diesel,10,0.69,0,0,12.0,0.0,0
2025-01-09,Bizerte,électrique,12,0.82,0,0,10.0,0.0,0
2025-01-09,Bizerte,hybride,5,0.46,0,0,11.5,0.0,0
2025-01-09,Bizerte,essence,8,0.52,0,0,13.1,0.0,0
2025-01-09,Bizerte,diesel,8,0.66,0,0,20.6,0.0,0
2025-01-09,Djerba,électrique,16,0.66,0,0,13.6,0.0,0
2025-01-09,Djerba,hybride,7,0.27,0,1,10.0,1.1,0
2025-01-09,Djerba,essence,7,0.79,0,0,13.7,0.0,0
2025-01-09,Djerba,diesel,9,0.66,0,0,10.0,0.0,0
2025-01-10,Tunis,électrique,38,0.49,0,0,13.3,0.0,1
2025-01-10,Tunis,hybride,39,0.75,0,0,10.0,0.0,1
2025-01-10,Tunis,essence,22,0.69,0,0,14.6,0.0,1
2025-01-10,Tunis,diesel,18,0.57,0,0,17.2,0.0,1
2025-01-10,Sfax,électrique,34,0.97,0,0,13.9,0.0,1
2025-01-10,Sfax,hybride,22,0.46,0,0,10.0,0.0,1
2025-01-10,Sfax,essence,26,0.79,0,1,16.0,0.7,1
2025-01-10,Sfax,diesel,21,0.56,0,0,16.5,0.0,1
2025-01-10,Sousse,électrique,16,0.61,0,1,10.0,2.4,0
2025-01-10,Sousse,hybride,14,0.87,0,0,14.1,0.0,0
2025-01-10,Sousse,essence,14,0.82,0,0,10.9,0.0,0
2025-01-10,Sousse,diesel,10,0.51,0,1,10.7,0.1,0
2025-01-10,Bizerte,électrique,8,0.82,0,0,10.6,0.0,0
2025-01-10,Bizerte,hybride,9,0.63,0,0,14.9,0.0,0
2025-01-10,Bizerte,essence,4,0.61,0,0,12.6,0.0,0
2025-01-10,Bizerte,diesel,6,0.69,0,0,15.5,0.0,0
2025-01-10,Djerba,électrique,13,0.52,0,0,18.0,0.0,0
2025-01-10,Djerba,hybride,8,0.46,0,0,13.4,0.0,0
2025-01-10,Djerba,essence,9,0.57,0,0,12.9,0.0,0
2025-01-10,Djerba,diesel,8,0.86,0,0,11.3,0.0,0
2025-01-11,Tunis,électrique,34,0.99,0,1,10.0,0.9,1
2025-01-11,Tunis,hybride,45,0.68,0,1,16.6,0.2,1
2025-01-11,Tunis,essence,30,1.0,0,0,12.8,0.0,1
2025-01-11,Tunis,diesel,31,0.61,0,0,21.7,0.0,1
2025-01-11,Sfax,électrique,46,0.61,0,0,14.9,0.0,1
2025-01-11,Sfax,hybride,29,0.98,0,0,18.7,0.0,1
2025-01-11,Sfax,essence,27,0.9,0,0,15.4,0.0,1
2025-01-11,Sfax,diesel,26,0.5,0,0,10.0,0.0,1
2025-01-11,Sousse,électrique,23,0.76,0,1,16.9,1.2,0
2025-01-11,Sousse,hybride,18,0.74,0,0,18.1,0.0,0
2025-01-11,Sousse,essence,12,0.6,0,1,13.3,0.3,0
2025-01-11,Sousse,diesel,15,0.68,0,0,12.3,0.0,0
2025-01-11,Bizerte,électrique,19,1.0,0,0,14.9,0.0,0
2025-01-11,Bizerte,hybride,15,1.0,0,0,15.8,0.0,0
2025-01-11,Bizerte,essence,9,0.62,0,0,10.4,0.0,0
2025-01-11,Bizerte,diesel,11,0.8,0,0,14.2,0.0,0
2025-01-11,Djerba,électrique,23,0.6,0,0,13.4,0.0,0
2025-01-11,Djerba,hybride,15,0.85,0,0,14.9,0.0,0
2025-01-11,Djerba,essence,15,0.59,0,1,11.8,0.9,0
2025-01-11,Djerba,diesel,11,0.99,0,0,11.9,0.0,0
2025-01-12,Tunis,électrique,66,0.9,0,0,17.7,0.0,1
2025-01-12,Tunis,hybride,54,1.0,0,0,11.3,0.0,1
2025-01-12,Tunis,essence,22,0.75,0,0,10.0,0.0,1
2025-01-12,Tunis,diesel,36,0.89,0,1,15.8,0.8,1
2025-01-12,Sfax,électrique,32,0.68,0,0,16.0,0.0,1
2025-01-12,Sfax,hybride,27,0.45,0,0,21.6,0.0,1
2025-01-12,Sfax,essence,22,0.54,0,0,14.3,0.0,1
2025-01-12,Sfax,diesel,22,0.86,0,0,10.9,0.0,1
2025-01-12,Sousse,électrique,18,0.84,0,0,10.0,0.0,0
2025-01-12,Sousse,hybride,19,0.68,0,0,10.0,0.0,0
2025-01-12,Sousse,essence,16,0.57,0,1,12.1,0.0,0
2025-01-12,Sousse,diesel,18,1.0,0,0,12.9,0.0,0
2025-01-12,Bizerte,électrique,16,0.8,0,1,10.0,2.0,0
2025-01-12,Bizerte,hybride,12,0.45,0,0,14.9,0.0,0
2025-01-12,Bizerte,essence,12,0.98,0,0,10.0,0.0,0
2025-01-12,Bizerte,diesel,11,0.73,0,0,13.2,0.0,0
2025-01-12,Djerba,électrique,14,0.58,0,1,10.6,1.7,0
2025-01-12,Djerba,hybride,14,0.86,0,0,22.5,0.0,0
2025-01-12,Djerba,essence,12,0.61,0,0,14.9,0.0,0
2025-01-12,Djerba,diesel,14,0.94,0,0,19.3,0.0,0
2025-01-13,Tunis,électrique,30,0.75,0,0,13.6,0.0,1
2025-01-13,Tunis,hybride,30,0.68,0,0,16.9,0.0,1
2025-01-13,Tunis,essence,19,0.55,0,0,11.1,0.0,1
2025-01-13,Tunis,diesel,29,0.82,0,0,10.0,0.0,1
2025-01-13,Sfax,électrique,34,0.86,0,1,20.7,0.6,1
2025-01-13,Sfax,hybride,25,1.0,0,0,14.4,0.0,1
2025-01-13,Sfax,essence,22,0.89,0,0,13.8,0.0,1
2025-01-13,Sfax,diesel,12,0.72,0,0,13.6,0.0,1
2025-01-13,Sousse,électrique,13,0.78,0,0,11.7,0.0,0
2025-01-13,Sousse,hybride,19,0.86,0,0,14.7,0.0,0
2025-01-13,Sousse,essence,10,0.68,0,0,16.0,0.0,0
2025-01-13,Sousse,diesel,8,0.72,0,0,13.4,0.0,0
2025-01-13,Bizerte,électrique,13,0.79,0,0,11.6,0.0,0
2025-01-13,Bizerte,hybride,12,0.9,0,0,11.0,0.0,0
2025-01-13,Bizerte,essence,8,0.84,0,0,10.0,0.0,0
2025-01-13,Bizerte,diesel,4,0.52,0,0,15.8,0.0,0
2025-01-13,Djerba,électrique,8,0.58,0,0,13.3,0.0,0
2025-01-13,Djerba,hybride,11,0.62,0,0,16.8,0.0,0
2025-01-13,Djerba,essence,13,0.64,0,1,10.6,0.4,0
2025-01-13,Djerba,diesel,10,0.75,0,0,14.5,0.0,0
2025-01-14,Tunis,électrique,34,0.77,0,0,13.2,0.0,1
2025-01-14,Tunis,hybride,32,0.79,0,0,13.8,0.0,1
2025-01-14,Tunis,essence,23,0.43,0,1,17.0,0.8,1
2025-01-14,Tunis,diesel,17,0.72,0,0,11.2,0.0,1
2025-01-14,Sfax,électrique,27,0.66,0,0,12.4,0.0,1
2025-01-14,Sfax,hybride,31,1.0,0,1,11.1,0.2,1
2025-01-14,Sfax,essence,16,0.64,0,0,13.5,0.0,1
2025-01-14,Sfax,diesel,17,0.67,0,0,14.5,0.0,1
2025-01-14,Sousse,électrique,21,0.75,0,0,14.2,0.0,0
2025-01-14,Sousse,hybride,15,0.51,0,0,16.6,0.0,0
2025-01-14,Sousse,essence,12,0.66,0,1,15.8,2.4,0
2025-01-14,Sousse,diesel,12,0.62,0,0,13.5,0.0,0
2025-01-14,Bizerte,électrique,13,0.62,0,1,10.0,1.1,0
2025-01-14,Bizerte,hybride,7,0.55,0,0,10.0,0.0,0
2025-01-14,Bizerte,essence,13,0.88,0,0,17.0,0.0,0
2025-01-14,Bizerte,diesel,6,0.59,0,1,14.6,1.1,0
2025-01-14,Djerba,électrique,16,0.7,0,0,17.5,0.0,0
2025-01-14,Djerba,hybride,12,0.71,0,0,20.3,0.0,0
2025-01-14,Djerba,essence,9,0.59,0,0,10.9,0.0,0
2025-01-14,Djerba,diesel,12,0.85,0,0,13.4,0.0,0
2025-01-15,Tunis,électrique,30,0.61,0,0,12.8,0.0,1
2025-01-15,Tunis,hybride,25,0.91,0,1,15.5,1.2,1
2025-01-15,Tunis,essence,29,0.75,0,1,13.1,4.6,1
2025-01-15,Tunis,diesel,15,0.26,0,1,13.8,0.1,1
2025-01-15,Sfax,électrique,21,0.68,0,0,14.2,0.0,1
2025-01-15,Sfax,hybride,28,0.62,0,0,14.7,0.0,1
2025-01-15,Sfax,essence,14,0.69,0,0,12.8,0.0,1
2025-01-15,Sfax,diesel,13,0.67,0,1,16.3,0.1,1
2025-01-15,Sousse,électrique,20,0.57,0,0,10.9,0.0,0
2025-01-15,Sousse,hybride,12,0.5,0,1,13.7,0.9,0
2025-01-15,Sousse,essence,9,0.68,0,1,14.4,2.1,0
2025-01-15,Sousse,diesel,13,0.73,0,1,13.0,4.4,0
2025-01-15,Bizerte,électrique,13,0.83,0,0,15.7,0.0,0
2025-01-15,Bizerte,hybride,8,0.82,0,0,16.1,0.0,0
2025-01-15,Bizerte,essence,8,0.66,0,0,10.0,0.0,0
2025-01-15,Bizerte,diesel,7,0.75,0,1,13.8,2.1,0
2025-01-15,Djerba,électrique,14,0.59,0,0,14.2,0.0,0
2025-01-15,Djerba,hybride,8,0.54,0,0,12.9,0.0,0
2025-01-15,Djerba,essence,9,0.58,0,0,13.2,0.0,0
2025-01-15,Djerba,diesel,11,1.0,0,0,11.0,0.0,0
2025-01-16,Tunis,électrique,41,0.76,0,0,11.1,0.0,1
2025-01-16,Tunis,hybride,19,0.39,0,0,14.3,0.0,1
2025-01-16,Tunis,essence,29,0.75,0,0,13.8,0.0,1
2025-01-16,Tunis,diesel,21,0.74,0,1,17.1,0.7,1
2025-01-16,Sfax,électrique,33,0.85,0,1,10.6,1.3,1
2025-01-16,Sfax,hybride,24,0.51,0,0,12.0,0.0,1
2025-01-16,Sfax,essence,21,0.83,0,0,10.0,0.0,1
2025-01-16,Sfax,diesel,19,0.71,0,0,16.9,0.0,1
2025-01-16,Sousse,électrique,18,0.9,0,1,22.9,2.5,0
2025-01-16,Sousse,hybride,16,0.71,0,0,10.9,0.0,0
2025-01-16,Sousse,essence,11,0.54,0,1,14.0,0.5,0
2025-01-16,Sousse,diesel,12,0.72,0,1,11.8,1.3,0
2025-01-16,Bizerte,électrique,15,0.75,0,1,15.5,3.3,0
2025-01-16,Bizerte,hybride,10,0.8,0,0,19.9,0.0,0
2025-01-16,Bizerte,essence,8,0.4,0,0,15.6,0.0,0
2025-01-16,Bizerte,diesel,7,0.91,0,1,10.0,0.3,0
2025-01-16,Djerba,électrique,18,0.83,0,0,13.1,0.0,0
2025-01-16,Djerba,hybride,8,0.73,0,0,14.4,0.0,0
2025-01-16,Djerba,essence,8,0.71,0,0,13.8,0.0,0
2025-01-16,Djerba,diesel,11,0.76,0,0,15.6,0.0,0
2025-01-17,Tunis,électrique,37,0.67,0,0,11.5,0.0,1
2025-01-17,Tunis,hybride,35,0.78,0,0,14.0,0.0,1
2025-01-17,Tunis,essence,23,0.99,0,0,10.1,0.0,1
2025-01-17,Tunis,diesel,21,0.44,0,1,18.3,0.7,1
2025-01-17,Sfax,électrique,35,0.47,0,1,13.8,3.2,1
2025-01-17,Sfax,hybride,22,0.89,0,1,11.6,0.8,1
2025-01-17,Sfax,essence,21,0.81,0,0,11.2,0.0,1
2025-01-17,Sfax,diesel,22,0.8,0,0,15.1,0.0,1
2025-01-17,Sousse,électrique,22,0.88,0,0,18.5,0.0,0
2025-01-17,Sousse,hybride,10,0.7,0,1,16.0,0.9,0
2025-01-17,Sousse,essence,11,0.7,0,0,13.6,0.0,0
2025-01-17,Sousse,diesel,14,0.93,0,0,16.7,0.0,0
2025-01-17,Bizerte,électrique,11,0.43,0,0,14.6,0.0,0
2025-01-17,Bizerte,hybride,9,0.7,0,0,13.8,0.0,0
2025-01-17,Bizerte,essence,6,0.46,0,1,11.8,0.0,0
2025-01-17,Bizerte,diesel,8,0.8,0,0,18.3,0.0,0
2025-01-17,Djerba,électrique,11,0.73,0,0,13.5,0.0,0
2025-01-17,Djerba,hybride,10,0.62,0,1,11.2,1.1,0
2025-01-17,Djerba,essence,10,0.9,0,0,10.6,0.0,0
2025-01-17,Djerba,diesel,9,0.72,0,1,10.1,1.5,0
2025-01-18,Tunis,électrique,40,0.77,0,0,18.4,0.0,1
2025-01-18,Tunis,hybride,37,0.25,0,0,12.6,0.0,1
2025-01-18,Tunis,essence,38,0.78,0,0,15.5,0.0,1
2025-01-18,Tunis,diesel,26,0.55,0,1,10.3,2.4,1
2025-01-18,Sfax,électrique,37,0.85,0,0,14.3,0.0,1
2025-01-18,Sfax,hybride,30,0.76,0,0,11.9,0.0,1
2025-01-18,Sfax,essence,19,0.54,0,0,13.9,0.0,1
2025-01-18,Sfax,diesel,29,0.92,0,0,13.5,0.0,1
2025-01-18,Sousse,électrique,20,0.81,0,0,15.6,0.0,0
2025-01-18,Sousse,hybride,16,0.41,0,0,10.0,0.0,0
2025-01-18,Sousse,essence,15,0.47,0,0,13.4,0.0,0
2025-01-18,Sousse,diesel,9,0.81,0,0,10.0,0.0,0
2025-01-18,Bizerte,électrique,13,0.82,0,0,15.8,0.0,0
2025-01-18,Bizerte,hybride,9,0.62,0,0,17.6,0.0,0
2025-01-18,Bizerte,essence,13,0.78,0,0,10.0,0.0,0
2025-01-18,Bizerte,diesel,7,0.5,0,0,13.3,0.0,0
2025-01-18,Djerba,électrique,13,0.32,0,0,14.7,0.0,0
2025-01-18,Djerba,hybride,9,0.51,0,0,12.1,0.0,0
2025-01-18,Djerba,essence,10,0.86,0,0,11.4,0.0,0
2025-01-18,Djerba,diesel,13,0.39,0,0,15.2,0.0,0
2025-01-19,Tunis,électrique,68,0.81,0,0,11.6,0.0,1
2025-01-19,Tunis,hybride,49,0.76,0,0,16.8,0.0,1
2025-01-19,Tunis,essence,42,0.93,0,0,12.1,0.0,1
2025-01-19,Tunis,diesel,45,0.96,0,1,11.8,0.7,1
2025-01-19,Sfax,électrique,38,0.93,0,0,13.4,0.0,1
2025-01-19,Sfax,hybride,33,0.67,0,0,18.7,0.0,1
2025-01-19,Sfax,essence,27,0.71,0,0,12.3,0.0,1
2025-01-19,Sfax,diesel,20,0.84,0,1,17.5,3.1,1
2025-01-19,Sousse,électrique,26,0.76,0,0,10.0,0.0,0
2025-01-19,Sousse,hybride,11,0.64,0,0,16.6,0.0,0
2025-01-19,Sousse,essence,15,0.99,0,0,11.1,0.0,0
2025-01-19,Sousse,diesel,19,0.84,0,0,14.2,0.0,0
2025-01-19,Bizerte,électrique,11,0.59,0,0,11.9,0.0,0
2025-01-19,Bizerte,hybride,17,0.84,0,0,11.1,0.0,0
2025-01-19,Bizerte,essence,9,0.7,0,1,13.4,3.2,0
2025-01-19,Bizerte,diesel,9,0.82,0,0,11.5,0.0,0
2025-01-19,Djerba,électrique,17,0.37,0,0,12.4,0.0,0
2025-01-19,Djerba,hybride,10,0.7,0,0,10.5,0.0,0
2025-01-19,Djerba,essence,16,0.6,0,0,17.0,0.0,0
2025-01-19,Djerba,diesel,14,0.63,0,1,12.9,2.8,0
2025-01-20,Tunis,électrique,43,0.72,0,0,13.2,0.0,1
2025-01-20,Tunis,hybride,38,0.8,0,1,15.8,2.9,1
2025-01-20,Tunis,essence,19,0.42,0,1,13.1,1.3,1
2025-01-20,Tunis,diesel,21,0.34,0,1,10.0,0.5,1
2025-01-20,Sfax,électrique,24,0.79,0,0,20.0,0.0,1
2025-01-20,Sfax,hybride,21,0.67,0,0,10.7,0.0,1
2025-01-20,Sfax,essence,26,0.71,0,1,12.1,1.3,1
2025-01-20,Sfax,diesel,20,0.71,0,0,10.0,0.0,1
2025-01-20,Sousse,électrique,10,0.75,0,1,15.2,0.5,0
2025-01-20,Sousse,hybride,13,0.56,0,0,13.8,0.0,0
2025-01-20,Sousse,essence,9,0.4,0,0,14.2,0.0,0
2025-01-20,Sousse,diesel,9,0.64,0,0,12.9,0.0,0
2025-01-20,Bizerte,électrique,8,0.73,0,0,11.4,0.0,0
2025-01-20,Bizerte,hybride,9,0.89,0,1,18.9,8.5,0
2025-01-20,Bizerte,essence,8,0.4,0,0,12.5,0.0,0
2025-01-20,Bizerte,diesel,6,0.74,0,0,12.5,0.0,0
2025-01-20,Djerba,électrique,13,0.8,0,1,14.3,4.0,0
2025-01-20,Djerba,hybride,7,0.72,0,0,10.0,0.0,0
2025-01-20,Djerba,essence,10,0.63,0,0,20.7,0.0,0
2025-01-20,Djerba,diesel,13,0.71,0,1,12.7,1.9,0
2025-01-21,Tunis,électrique,34,0.78,0,0,10.6,0.0,1
2025-01-21,Tunis,hybride,31,0.77,0,1,10.2,1.6,1
2025-01-21,Tunis,essence,46,0.95,0,0,14.2,0.0,1
2025-01-21,Tunis,diesel,24,0.87,0,0,10.5,0.0,1
2025-01-21,Sfax,électrique,34,0.5,0,0,14.0,0.0,1
2025-01-21,Sfax,hybride,23,0.84,0,0,13.7,0.0,1
2025-01-21,Sfax,essence,22,0.77,0,0,12.9,0.0,1
2025-01-21,Sfax,diesel,19,0.97,0,0,17.7,0.0,1
2025-01-21,Sousse,électrique,10,0.92,0,0,13.3,0.0,0
2025-01-21,Sousse,hybride,14,0.75,0,1,16.9,1.0,0
2025-01-21,Sousse,essence,11,0.51,0,1,11.1,2.3,0
2025-01-21,Sousse,diesel,10,0.57,0,0,14.5,0.0,0
2025-01-21,Bizerte,électrique,12,0.93,0,0,15.4,0.0,0
2025-01-21,Bizerte,hybride,9,0.56,0,0,14.0,0.0,0
2025-01-21,Bizerte,essence,8,0.67,0,1,17.7,0.1,0
2025-01-21,Bizerte,diesel,6,0.58,0,0,12.6,0.0,0
2025-01-21,Djerba,électrique,9,0.87,0,1,10.7,2.1,0
2025-01-21,Djerba,hybride,10,0.83,0,0,15.9,0.0,0
2025-01-21,Djerba,essence,8,0.63,0,0,11.6,0.0,0
2025-01-21,Djerba,diesel,10,0.6,0,1,15.1,3.6,0
2025-01-22,Tunis,électrique,36,0.75,0,0,10.8,0.0,1
2025-01-22,Tunis,hybride,15,0.48,0,1,12.7,1.3,1
2025-01-22,Tunis,essence,32,0.64,0,0,12.9,0.0,1
2025-01-22,Tunis,diesel,16,0.94,0,0,10.8,0.0,1
2025-01-22,Sfax,électrique,25,0.64,0,0,13.6,0.0,1
2025-01-22,Sfax,hybride,33,0.82,0,0,14.2,0.0,1
2025-01-22,Sfax,essence,7,0.75,0,0,16.0,0.0,1
2025-01-22,Sfax,diesel,9,0.4,0,0,12.6,0.0,1
2025-01-22,Sousse,électrique,14,0.69,0,1,17.3,1.5,0
2025-01-22,Sousse,hybride,16,0.56,0,0,12.5,0.0,0
2025-01-22,Sousse,essence,12,0.47,0,0,14.5,0.0,0
2025-01-22,Sousse,diesel,7,0.26,0,1,10.6,5.0,0
2025-01-22,Bizerte,électrique,14,0.75,0,0,10.7,0.0,0
2025-01-22,Bizerte,hybride,9,0.61,0,0,22.2,0.0,0
2025-01-22,Bizerte,essence,10,0.97,0,0,18.7,0.0,0
2025-01-22,Bizerte,diesel,9,0.81,0,1,11.2,1.4,0
2025-01-22,Djerba,électrique,13,0.56,0,0,14.0,0.0,0
2025-01-22,Djerba,hybride,12,0.59,0,0,12.8,0.0,0
2025-01-22,Djerba,essence,10,0.66,0,0,14.9,0.0,0
2025-01-22,Djerba,diesel,10,0.83,0,1,11.4,3.2,0
2025-01-23,Tunis,électrique,33,0.73,0,0,12.4,0.0,1
2025-01-23,Tunis,hybride,26,0.76,0,0,17.6,0.0,1
2025-01-23,Tunis,essence,21,0.87,0,1,13.7,0.9,1
2025-01-23,Tunis,diesel,26,0.66,0,1,10.0,1.9,1
2025-01-23,Sfax,électrique,26,0.64,0,0,14.6,0.0,1
2025-01-23,Sfax,hybride,23,1.0,0,0,10.0,0.0,1
2025-01-23,Sfax,essence,24,0.5,0,0,13.1,0.0,1
2025-01-23,Sfax,diesel,12,0.51,0,0,11.3,0.0,1
2025-01-23,Sousse,électrique,15,0.69,0,0,12.3,0.0,0
2025-01-23,Sousse,hybride,12,0.61,0,1,16.3,8.7,0
2025-01-23,Sousse,essence,9,0.59,0,1,17.5,1.7,0
2025-01-23,Sousse,diesel,15,0.81,0,0,12.7,0.0,0
2025-01-23,Bizerte,électrique,9,0.78,0,0,16.7,0.0,0
2025-01-23,Bizerte,hybride,9,0.88,0,0,14.4,0.0,0
2025-01-23,Bizerte,essence,11,0.78,0,1,15.9,0.4,0
2025-01-23,Bizerte,diesel,7,0.65,0,1,11.0,1.7,0
2025-01-23,Djerba,électrique,10,0.56,0,1,11.0,2.0,0
2025-01-23,Djerba,hybride,8,0.35,0,0,10.5,0.0,0
2025-01-23,Djerba,essence,7,0.74,0,1,14.7,1.2,0
2025-01-23,Djerba,diesel,7,0.57,0,0,16.2,0.0,0
2025-01-24,Tunis,électrique,29,0.79,0,1,13.2,2.5,1
2025-01-24,Tunis,hybride,22,0.8,0,0,10.6,0.0,1
2025-01-24,Tunis,essence,22,0.54,0,0,13.1,0.0,1
2025-01-24,Tunis,diesel,19,0.81,0,0,15.0,0.0,1
2025-01-24,Sfax,électrique,23,0.67,0,0,10.4,0.0,1
2025-01-24,Sfax,hybride,22,0.52,0,0,11.8,0.0,1
2025-01-24,Sfax,essence,23,0.55,0,1,10.0,0.1,1
2025-01-24,Sfax,diesel,18,0.69,0,0,12.3,0.0,1
2025-01-24,Sousse,électrique,17,0.64,0,0,10.0,0.0,0
2025-01-24,Sousse,hybride,18,0.59,0,0,15.3,0.0,0
2025-01-24,Sousse,essence,14,0.77,0,0,18.8,0.0,0
2025-01-24,Sousse,diesel,10,0.76,0,1,13.6,0.7,0
2025-01-24,Bizerte,électrique,10,0.42,0,0,13.7,0.0,0
2025-01-24,Bizerte,hybride,7,0.3,0,1,18.1,0.6,0
2025-01-24,Bizerte,essence,6,0.61,0,0,16.0,0.0,0
2025-01-24,Bizerte,diesel,4,0.74,0,0,15.0,0.0,0
2025-01-24,Djerba,électrique,15,0.81,0,0,15.4,0.0,0
2025-01-24,Djerba,hybride,10,0.77,0,0,13.8,0.0,0
2025-01-24,Djerba,essence,12,0.75,0,1,10.0,1.0,0
2025-01-24,Djerba,diesel,7,0.98,0,0,13.2,0.0,0
2025-01-25,Tunis,électrique,40,0.68,0,1,10.0,1.9,1
2025-01-25,Tunis,hybride,37,0.79,0,0,10.0,0.0,1
2025-01-25,Tunis,essence,32,0.81,0,0,19.2,0.0,1
2025-01-25,Tunis,diesel,35,0.76,0,1,14.8,1.0,1
2025-01-25,Sfax,électrique,40,0.8,0,1,21.4,3.7,1
2025-01-25,Sfax,hybride,33,0.51,0,0,16.8,0.0,1
2025-01-25,Sfax,essence,25,0.99,0,0,17.0,0.0,1
2025-01-25,Sfax,diesel,18,0.46,0,0,10.0,0.0,1
2025-01-25,Sousse,électrique,25,0.94,0,1,13.9,0.9,0
2025-01-25,Sousse,hybride,17,0.7,0,0,14.7,0.0,0
2025-01-25,Sousse,essence,12,0.38,0,0,15.1,0.0,0
2025-01-25,Sousse,diesel,14,0.62,0,0,16.7,0.0,0
2025-01-25,Bizerte,électrique,15,0.96,0,1,14.2,1.6,0
2025-01-25,Bizerte,hybride,10,0.52,0,0,10.0,0.0,0
2025-01-25,Bizerte,essence,5,0.79,0,0,10.8,0.0,0
2025-01-25,Bizerte,diesel,9,0.81,0,0,10.0,0.0,0
2025-01-25,Djerba,électrique,22,0.65,0,0,13.4,0.0,0
2025-01-25,Djerba,hybride,17,0.84,0,0,15.2,0.0,0
2025-01-25,Djerba,essence,17,0.96,0,0,10.0,0.0,0
2025-01-25,Djerba,diesel,13,0.72,0,1,14.5,0.8,0
2025-01-26,Tunis,électrique,46,0.55,0,0,14.9,0.0,1
2025-01-26,Tunis,hybride,41,0.85,0,1,15.5,4.2,1
2025-01-26,Tunis,essence,40,0.67,0,0,11.9,0.0,1
2025-01-26,Tunis,diesel,34,0.8,0,0,10.4,0.0,1
2025-01-26,Sfax,électrique,34,0.66,0,0,17.9,0.0,1
2025-01-26,Sfax,hybride,30,0.54,0,0,18.9,0.0,1
2025-01-26,Sfax,essence,28,0.65,0,0,18.9,0.0,1
2025-01-26,Sfax,diesel,21,0.6,0,0,19.3,0.0,1
2025-01-26,Sousse,électrique,25,0.84,0,0,14.7,0.0,0
2025-01-26,Sousse,hybride,15,0.76,0,0,14.7,0.0,0
2025-01-26,Sousse,essence,14,0.84,0,0,12.8,0.0,0
2025-01-26,Sousse,diesel,17,0.93,0,0,13.0,0.0,0
2025-01-26,Bizerte,électrique,14,0.54,0,0,15.2,0.0,0
2025-01-26,Bizerte,hybride,11,0.72,0,0,16.6,0.0,0
2025-01-26,Bizerte,essence,5,0.4,0,0,12.2,0.0,0
2025-01-26,Bizerte,diesel,9,0.55,0,1,10.5,0.9,0
2025-01-26,Djerba,électrique,15,0.39,0,0,15.3,0.0,0
2025-01-26,Djerba,hybride,12,0.92,0,1,11.1,0.1,0
2025-01-26,Djerba,essence,12,0.6,0,0,12.3,0.0,0
2025-01-26,Djerba,diesel,10,0.45,0,1,10.0,0.1,0
2025-01-27,Tunis,électrique,38,0.57,0,0,12.9,0.0,1
2025-01-27,Tunis,hybride,32,0.46,0,0,15.1,0.0,1
2025-01-27,Tunis,essence,33,0.56,0,0,15.0,0.0,1
2025-01-27,Tunis,diesel,14,0.41,0,0,12.6,0.0,1
2025-01-27,Sfax,électrique,28,0.71,0,0,10.0,0.0,1
2025-01-27,Sfax,hybride,19,0.87,0,0,12.7,0.0,1
2025-01-27,Sfax,essence,16,0.68,0,0,12.5,0.0,1
2025-01-27,Sfax,diesel,22,0.89,0,0,16.9,0.0,1
2025-01-27,Sousse,électrique,23,0.84,0,1,12.9,0.8,0
2025-01-27,Sousse,hybride,17,0.8,0,1,11.7,0.8,0
2025-01-27,Sousse,essence,11,0.79,0,0,15.8,0.0,0
2025-01-27,Sousse,diesel,10,0.49,0,0,18.9,0.0,0
2025-01-27,Bizerte,électrique,8,0.53,0,0,16.4,0.0,0
2025-01-27,Bizerte,hybride,9,0.82,0,0,10.0,0.0,0
2025-01-27,Bizerte,essence,6,0.56,0,1,11.3,0.1,0
2025-01-27,Bizerte,diesel,6,0.92,0,0,14.8,0.0,0
2025-01-27,Djerba,électrique,16,0.58,0,0,11.2,0.0,0
2025-01-27,Djerba,hybride,15,0.61,0,0,14.4,0.0,0
2025-01-27,Djerba,essence,12,0.83,0,0,14.1,0.0,0
2025-01-27,Djerba,diesel,11,0.92,0,0,10.0,0.0,0
2025-01-28,Tunis,électrique,26,0.61,0,1,10.8,1.7,1
2025-01-28,Tunis,hybride,35,0.56,0,0,16.9,0.0,1
2025-01-28,Tunis,essence,27,0.77,0,0,16.2,0.0,1
2025-01-28,Tunis,diesel,28,0.8,0,0,10.0,0.0,1
2025-01-28,Sfax,électrique,21,0.61,0,0,11.3,0.0,1
2025-01-28,Sfax,hybride,18,0.57,0,1,16.8,2.5,1
2025-01-28,Sfax,essence,18,0.57,0,0,12.0,0.0,1
2025-01-28,Sfax,diesel,17,0.59,0,1,13.3,0.7,1
2025-01-28,Sousse,électrique,17,0.72,0,1,10.3,0.4,0
2025-01-28,Sousse,hybride,11,0.63,0,0,11.8,0.0,0
